개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
청주문화관,제4전시실,전시실,"월요일, 설, 추석",09:00,22:00,09:00,22:00,Y,13,32110,,,70,189,냉방+난방,인터넷,,충청북도 청주시 서원구 흥덕로69 (사직동755),,충청북도 청주시청,문화체육관광국,043-201-2306,http://ac.cheongju.go.kr,36.6420999854,127.469677017,2020-07-17,5710000,충청북도 청주시
청주아트홀,청주아트홀,기타,"월요일, 설, 추석",08:00,22:00,08:00,22:00,Y,4,130000,10,7000,702,3001,피아노+무대시설+음향+녹음+조명+영사기+냉방+난방,인터넷,,충청북도 청주시 서원구 흥덕로69 (사직동755),,충청북도 청주시청,문화체육관광국,043-201-2306,http://ac.cheongju.go.kr,36.6420999854,127.469677017,2020-07-17,5710000,충청북도 청주시
하수처리과,테니스장,테니스장,없음,08:00,22:00,08:00,22:00,Y,2,5000,2,5000,30,528,,전화,http://www.cheongju.go.kr/environment/images/contents/cts_644_img_2.jpg,충청북도 청주시 흥덕구 옥산면 미호로 555,,충청북도 청주시청,환경관리본부,043-201-4802,http://www.cheongju.go.kr/environment/contents.do?key=644,36.6657035796,127.39374482,2020-07-17,5710000,충청북도 청주시
하수처리과,족구장,족구장,없음,08:00,22:00,08:00,22:00,N,,,,,50,908,,전화,http://www.cheongju.go.kr/environment/images/contents/cts_644_img_2.jpg,충청북도 청주시 흥덕구 옥산면 미호로 555,,충청북도 청주시청,환경관리본부,043-201-4802,http://www.cheongju.go.kr/environment/contents.do?key=644,36.6657035796,127.39374482,2020-07-17,5710000,충청북도 청주시
하수처리과,풋살장,풋살경기장,없음,08:00,22:00,08:00,22:00,Y,1,10000,1,10000,100,1600,,전화,http://www.cheongju.go.kr/environment/images/contents/cts_644_img_2.jpg,충청북도 청주시 흥덕구 옥산면 미호로 555,,충청북도 청주시청,환경관리본부,043-201-4802,http://www.cheongju.go.kr/environment/contents.do?key=644,36.6657035796,127.39374482,2020-07-17,5710000,충청북도 청주시
월계1동주민센터,강의실(2층),다목적실,일,09:00,21:00,10:00,17:00,N,1,,1,,25,118,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 석계로 59,서울특별시 노원구 701-1,서울특별시 노원구청,월계1동주민센터,02-2116-2403,http://yeyak.seoul.go.kr/main.web,37.619953,127.062863,2020-07-10,3100000,서울특별시 노원구
월계2동주민센터,다용도방(3층),강의실,일,09:00,21:00,09:00,18:00,N,1,,1,,40,82,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 초안산로5길 28,서울특별시 노원구 701-1,서울특별시 노원구청,월계2동주민센터,02-2116-2435,http://yeyak.seoul.go.kr/main.web,37.632471,127.050764,2020-07-10,3100000,서울특별시 노원구
월계2동주민센터,다목적방(3층),다목적실,일,09:00,21:00,09:00,18:00,N,1,,1,,60,229,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 초안산로5길 28,서울특별시 노원구 701-1,서울특별시 노원구청,월계2동주민센터,02-2116-2435,http://yeyak.seoul.go.kr/main.web,37.632471,127.050764,2020-07-10,3100000,서울특별시 노원구
공릉1동주민센터,3층 다목적방,회의실,일,10:00,20:00,10:00,17:00,N,1,,1,,,158,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로186길 3-24,서울특별시 노원구 701-1,서울특별시 노원구청,공릉1동주민센터,02-2116-2512,http://yeyak.seoul.go.kr/main.web,37.624758,127.073806,2020-07-10,3100000,서울특별시 노원구
공릉1동주민센터,3층 문화교실,회의실,일,10:00,20:00,10:00,17:00,N,1,,1,,,41.97,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 동일로186길 3-24,서울특별시 노원구 701-1,서울특별시 노원구청,공릉1동주민센터,02-2116-2512,http://yeyak.seoul.go.kr/main.web,37.624758,127.073806,2020-07-10,3100000,서울특별시 노원구
공릉2동주민센터,시네마실(지하),다목적실,없음,09:00,18:00,09:00,18:00,N,1,,1,,50,50,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,서울특별시 노원구 701-1,서울특별시 노원구청,공릉2동주민센터,02-2116-2528,http://yeyak.seoul.go.kr/main.web,37.621237,127.083388,2020-07-10,3100000,서울특별시 노원구
공릉2동주민센터,주민사랑방(2층),다목적실,없음,09:00,18:00,09:00,18:00,N,1,,1,,30,50,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,서울특별시 노원구 701-1,서울특별시 노원구청,공릉2동주민센터,02-2116-2528,http://yeyak.seoul.go.kr/main.web,37.621237,127.083388,2020-07-10,3100000,서울특별시 노원구
공릉2동주민센터,다목적방(3층),다목적실,없음,09:00,18:00,09:00,18:00,N,1,,1,,150,301.31,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,서울특별시 노원구 701-1,서울특별시 노원구청,공릉2동주민센터,02-2116-2528,http://yeyak.seoul.go.kr/main.web,37.621237,127.083388,2020-07-10,3100000,서울특별시 노원구
공릉2동주민센터,다용도실(1층),다목적실,없음,09:00,18:00,09:00,18:00,N,1,,1,,20,50,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로1길 68,서울특별시 노원구 701-1,서울특별시 노원구청,공릉2동주민센터,02-2116-2528,http://yeyak.seoul.go.kr/main.web,37.621237,127.083388,2020-07-10,3100000,서울특별시 노원구
하계1동주민센터,다목적실(지하1층),다목적실,없음,09:00,22:00,09:00,18:00,N,1,,1,,15,36.4,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 261,서울특별시 노원구 701-1,서울특별시 노원구청,하계1동주민센터,02-2116-2562,http://yeyak.seoul.go.kr/main.web,37.640523,127.072542,2020-07-10,3100000,서울특별시 노원구
하계1동주민센터,다목적실(2층),다목적실,월,18:00,22:00,09:00,18:00,N,1,,1,,30,121.4,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 노원로 261,서울특별시 노원구 701-1,서울특별시 노원구청,하계1동주민센터,02-2116-2562,http://yeyak.seoul.go.kr/main.web,37.640523,127.072542,2020-07-10,3100000,서울특별시 노원구
하계2동주민센터,다목적교실(2층),다목적실,없음,09:00,21:30,09:00,18:00,N,1,,1,,20,60,없음,공공서비스예약시스템,공공서비스예약시스템에 등록,서울특별시 노원구 공릉로55길 88,서울특별시 노원구 701-1,서울특별시 노원구청,하계2동주민센터,02-2116-2592,http://yeyak.seoul.go.kr/main.web,37.632006,127.067938,2020-07-10,3100000,서울특별시 노원구
비산동 주민정보이용실,비산동주민센터,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,0,0,0,2,,컴퓨터2+프린터1,방문,,경상북도 구미시 신비로 177-3,경상북도 구미시 비산동 76-2,경상북도 구미시청,비산동,054-480-7624,,36.123692,128.380839,2020-06-01,5080000,경상북도 구미시
공단1동 주민센터 체력단련실,공단1동 주민센터 체력단련실,기타,공휴일,09:00,21:00,09:00,18:00,N,0,0,0,0,20,,탁구대2,방문,,경상북도 구미시 비산로 4,경상북도 구미시 공단동 112-2,경상북도 구미시청,공단1동,054-480-7644,,36.119505,128.372255,2020-06-01,5080000,경상북도 구미시
공단1동 주민정보이용실,공단1동 주민센터,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,0,0,0,2,,정보이용시설(컴퓨터2+프린트1),방문,,경상북도 구미시 비산로 4,경상북도 구미시 공단동 112-2,경상북도 구미시청,공단1동,054-480-7644,,36.119505,128.372255,2020-06-01,5080000,경상북도 구미시
공단2동 주민정보이용실,공단2동 주민센터,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,,0,0,2,,컴퓨터2+프린터1,방문,,경상북도 구미시 1공단로 198-8,,경상북도 구미시청,공단2동,054-480-7664,,36.101400,128.384474,2020-06-01,5080000,경상북도 구미시
광평동 주민센터 체력단련실,광평동 주민센터 체력단련실,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,0,0,0,7,795,헬스장,방문(주민센터),,경상북도 구미시 광평길 55,경상북도 구미시 광평동 532-7,경상북도 구미시청,광평동,054-480-7685,,36.104928,128.366033,2020-06-01,5080000,경상북도 구미시
광평동 게이트볼장,광평동 게이트볼장(경부고속도로다리 밑 도로부지),기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,0,0,0,10,594,게이트볼장,방문(주민센터),,,경상북도 구미시 광평동 69-20외,경상북도 구미시청,광평동,054-480-7682,,36.110274,128.362802,2020-06-01,5080000,경상북도 구미시
광평동 주민정보이용실,광평동주민센터,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,0,0,0,4,,컴퓨터4+프린터1,방문,,경상북도 구미시 광평길 55,경상북도 구미시 광평동 532-7,경상북도 구미시청,광평동,054-480-7682,,36.104685,128.366064,2020-06-01,5080000,경상북도 구미시
사곡동 동네체육시설,사곡동 동네체육시설,족구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,809,족구장,,,경상북도 구미시 박정희로19길 14-5,경상북도 구미시 사곡동 435-1외2,경상북도 구미시청,상모사곡동,054-480-7706,,36.098231,128.352154,2020-06-01,5080000,경상북도 구미시
사곡동 게이트볼장,사곡동 게이트볼장,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,487,게이트볼장,,,경상북도 구미시 박정희로19길 14-5,경상북도 구미시 사곡동 699,경상북도 구미시청,상모사곡동,054-480-7706,,36.093035,128.356786,2020-06-01,5080000,경상북도 구미시
상모동 게이트볼장,상모동 체육시설,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,731,게이트볼장,,,경상북도 구미시 상모로 34,경상북도 구미시 상모동 20-2,경상북도 구미시청,상모사곡동,054-480-7706,,36.088928,128.353943,2020-06-01,5080000,경상북도 구미시
상록공원 게이트볼장,상록공원 게이트볼장,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,1538,게이트볼장,,,경상북도 구미시 상모로 34,경상북도 구미시 사곡동 678-4,경상북도 구미시청,상모사곡동,054-480-7706,,36.096284,128.357871,2020-06-01,5080000,경상북도 구미시
여울공원 배드민턴장,여울공원,배드맨턴장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,2100,배드민턴장,,,경상북도 구미시 상모로 34,경상북도 구미시 상모동 63ㅡ1,경상북도 구미시청,상모사곡동,054-480-7706,,36.089456,128.357466,2020-06-01,5080000,경상북도 구미시
한울공원 배드민턴장,한울공원,배드맨턴장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,2100,배드민턴장,,,경상북도 구미시 상모로 34,경상북도 구미시 상모동 69-1,경상북도 구미시청,상모사곡동,054-480-7706,,36.087272,128.356799,2020-06-01,5080000,경상북도 구미시
다숲공원 농구장,다숲공원,농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,3849,농구장,,,경상북도 구미시 상모로 34,경상북도 구미시 상모동 76ㅡ2,경상북도 구미시청,상모사곡동,054-480-7706,,36.083534,128.355418,2020-06-01,5080000,경상북도 구미시
"아이러브공원 족구장,농구장",아이러브공원,족구장/농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,1500,족구장+농구장,,,경상북도 구미시 상모로 34,경상북도 구미시 상모동 266-11,경상북도 구미시청,상모사곡동,054-480-7706,,36.086288,128.351176,2020-06-01,5080000,경상북도 구미시
상모사곡동 주민정보이용실,상모사곡동주민센터,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,,0,0,7,,컴퓨터4+프린터1,방문,,경상북도 구미시 상사서로 199,경상북도 구미시 사곡동 662-1,경상북도 구미시청,상모사곡동,054-480-7706,,36.099743,128.357867,2020-06-01,5080000,경상북도 구미시
임오체육공원 체육시설,임오체육공원,족구장/풋살장/기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,4970,게이트볼장+족구장+풋살장,,,경상북도 구미시 지주중류 4길 15-13,경상북도 구미시 오태동 산7,경상북도 구미시청,임오동,054-480-7732,,36.080701,128.373097,2020-06-01,5080000,경상북도 구미시
도원공원 농구장,도원공원,농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,2495,농구장,,,경상북도 구미시 금오대로 12길,경상북도 구미시 오태동 769,경상북도 구미시청,임오동,054-480-7732,,36.069091,128.353986,2020-06-01,5080000,경상북도 구미시
초록공원 농구장,초록공원,농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,884,농구장,,,경상북도 구미시 금오대로 7길,경상북도 구미시 오태동 734,경상북도 구미시청,임오동,054-480-7732,,36.072176,128.347132,2020-06-01,5080000,경상북도 구미시
오태중앙공원 농구장,오태중앙공원,농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,2869,농구장,,,경상북도 구미시 금오대로 16길,경상북도 구미시 오태동 752,경상북도 구미시청,임오동,054-480-7732,,36.069075,128.353995,2020-06-01,5080000,경상북도 구미시
오양공원 족구장,오양공원,족구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,2100,족구장,,,경상북도 구미시 상사동로6길,경상북도 구미시 임은동 444-5,경상북도 구미시청,임오동,054-480-7732,,36.088712,128.359687,2020-06-01,5080000,경상북도 구미시
오태2동 게이트볼장,오태2동 게이트볼장,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,,게이트볼장,,,경상북도 구미시 오태5길,경상북도 구미시 오태동 산14 (오태동 296-1),경상북도 구미시청,임오동,054-480-7732,,36.071015,128.364908,2020-06-01,5080000,경상북도 구미시
구평동 체육공원 농구장,구평동 농구장 체육공원,농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,721,농구장,,,,경상북도 구미시 구평동 434-5,경상북도 구미시청,인동동,054-480-7769,,36.094219,128.435885,2020-06-01,5080000,경상북도 구미시
지성공원 농구장,봉곡동 지성공원,농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,1500,농구장,,,,경상북도 구미시 봉곡동 151-1,경상북도 구미시청,선주원남동,054-480-7506,,36.155799,128.307643,2020-06-01,5080000,경상북도 구미시
참살이공원 농구장,봉곡동 참살이공원,농구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,1506,농구장,,,,경상북도 구미시 봉곡동 16,경상북도 구미시청,선주원남동,054-480-7506,,36.140781,128.312662,2020-06-01,5080000,경상북도 구미시
봉곡동 족구장,봉곡동 족구장,족구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,1209,족구장,,,,경상북도 구미시 봉곡동 146-9,경상북도 구미시청,선주원남동,054-480-7506,,36.155621,128.307087,2020-06-01,5080000,경상북도 구미시
남통동 족구장,남통동 족구장,족구장,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,653,족구장,,,,경상북도 구미시 남통동 24-10,경상북도 구미시청,선주원남동,054-480-7506,,36.129019,128.318893,2020-06-01,5080000,경상북도 구미시
금오게이트볼장,금오게이트볼장,기타,연중무휴,09:00,18:00,09:00,18:00,N,,,,,,2890,게이트볼장,,,,경상북도 구미시 남통동 414-69 외 2필지,경상북도 구미시청,선주원남동,054-480-7506,,36.122243,128.321809,2020-06-01,5080000,경상북도 구미시
선주원남동 주민정보이용실,선주원남동주민센터,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,,0,0,5,,컴퓨터5+프린터1,방문,,경상북도 구미시 봉곡로 42,,경상북도 구미시청,선주원남동,054-480-7506,,36.142580,128.310414,2020-06-01,5080000,경상북도 구미시
선주원남동 주민정보이용실,선주원남민원봉사실,기타,"주말,공휴일",09:00,18:00,00:00,00:00,N,0,,0,0,3,,컴퓨터3+프린터1,방문,,경상북도 구미시 백산로 19,,경상북도 구미시청,선주원남동,054-480-7506,,36.124346,128.337227,2020-06-01,5080000,경상북도 구미시
형곡공원 배드민턴장,형곡공원,배드맨턴장/기타,연중무휴,00:00,23:59,00:00,23:59,N,0,0,0,0,,34500,배드민턴장+롤러스케이트장,,,경상북도 구미시 경은로 85,"경상북도 구미시 형곡동 114, 142",경상북도 구미시청,형곡1동,054-480-7535,http://www.gumi.go.kr/portal/contents.do?mId=0608030000,36.114595,128.335792,2020-06-01,5080000,경상북도 구미시
형곡1동 주민센터 체력단련실,형곡1동 주민센터,기타,"주말,공휴일",09:00,19:00,00:00,00:00,N,0,,0,0,20,139,헬스기구 10여대,방문,,경상북도 구미시 경은로 52,,경상북도 구미시청,형곡1동,054-480-7537,http://www.gumi.go.kr/csc/hyeonggok1/main.do,36.113980,128.334439,2020-06-01,5080000,경상북도 구미시
